"location","date","variant","num_sequences","perc_sequences","num_sequences_total"
"Curacao","2021-05-31","Omicron",0,0,10
"Curacao","2021-06-14","Alpha",0,0,4
"Curacao","2021-06-14","Delta",0,0,4
"Curacao","2021-06-14","Omicron",0,0,4
"Curacao","2021-06-28","Alpha",6,37.5,16
"Curacao","2021-06-28","Delta",0,0,16
"Curacao","2021-06-28","Omicron",0,0,16
"Curacao","2021-07-12","Alpha",3,7.89,38
"Curacao","2021-07-12","Delta",32,84.21,38
"Curacao","2021-07-12","Omicron",0,0,38
"Curacao","2021-07-26","Alpha",1,1.49,67
"Curacao","2021-07-26","Delta",64,95.52,67
"Curacao","2021-07-26","Omicron",0,0,67
"Curacao","2021-08-09","Alpha",0,0,62
"Curacao","2021-08-09","Delta",61,98.39,62
"Curacao","2021-08-09","Omicron",0,0,62
"Curacao","2021-08-23","Alpha",0,0,49
"Curacao","2021-08-23","Delta",49,100,49
"Curacao","2021-08-23","Omicron",0,0,49
"Curacao","2021-09-06","Alpha",0,0,47
"Curacao","2021-09-06","Delta",47,100,47
"Curacao","2021-09-06","Omicron",0,0,47
"Curacao","2021-09-20","Alpha",0,0,58
"Curacao","2021-09-20","Delta",58,100,58
"Curacao","2021-09-20","Omicron",0,0,58
"Curacao","2021-10-04","Alpha",0,0,56
"Curacao","2021-10-04","Delta",56,100,56
"Curacao","2021-10-04","Omicron",0,0,56
"Curacao","2021-10-18","Alpha",0,0,53
"Curacao","2021-10-18","Delta",53,100,53
"Curacao","2021-10-18","Omicron",0,0,53
"Curacao","2021-11-01","Alpha",0,0,47
"Curacao","2021-11-01","Delta",47,100,47
"Curacao","2021-11-01","Omicron",0,0,47
"Curacao","2021-11-15","Alpha",0,0,28
"Curacao","2021-11-15","Delta",28,100,28
"Curacao","2021-11-15","Omicron",0,0,28
"Curacao","2021-11-29","Alpha",0,0,20
"Curacao","2021-11-29","Delta",20,100,20
"Curacao","2021-11-29","Omicron",0,0,20
"Curacao","2021-12-13","Alpha",0,0,24
"Curacao","2021-12-13","Delta",24,100,24
"Curacao","2021-12-13","Omicron",0,0,24
"Cyprus","2020-05-11","Alpha",0,0,23
"Cyprus","2020-05-11","Delta",0,0,23
"Cyprus","2020-05-11","Omicron",0,0,23
"Cyprus","2020-05-25","Alpha",0,0,20
"Cyprus","2020-05-25","Delta",0,0,20
"Cyprus","2020-05-25","Omicron",0,0,20
"Cyprus","2020-06-08","Alpha",0,0,12
"Cyprus","2020-06-08","Delta",0,0,12
"Cyprus","2020-06-08","Omicron",0,0,12
"Cyprus","2020-06-22","Alpha",0,0,11
"Cyprus","2020-06-22","Delta",0,0,11
"Cyprus","2020-06-22","Omicron",0,0,11
"Cyprus","2020-07-06","Alpha",0,0,2
"Cyprus","2020-07-06","Delta",0,0,2
"Cyprus","2020-07-06","Omicron",0,0,2
"Cyprus","2020-07-20","Alpha",0,0,3
"Cyprus","2020-07-20","Delta",0,0,3
"Cyprus","2020-07-20","Omicron",0,0,3
"Cyprus","2020-08-03","Alpha",0,0,11
"Cyprus","2020-08-03","Delta",0,0,11
"Cyprus","2020-08-03","Omicron",0,0,11
"Cyprus","2020-08-17","Alpha",0,0,24
"Cyprus","2020-08-17","Delta",0,0,24
"Cyprus","2020-08-17","Omicron",0,0,24
"Cyprus","2020-08-31","Alpha",0,0,12
"Cyprus","2020-08-31","Delta",0,0,12
"Cyprus","2020-08-31","Omicron",0,0,12
"Cyprus","2020-09-14","Alpha",0,0,4
"Cyprus","2020-09-14","Delta",0,0,4
"Cyprus","2020-09-14","Omicron",0,0,4
"Cyprus","2020-09-28","Alpha",0,0,39
"Cyprus","2020-09-28","Delta",0,0,39
"Cyprus","2020-09-28","Omicron",0,0,39
"Cyprus","2020-10-12","Alpha",0,0,24
"Cyprus","2020-10-12","Delta",0,0,24
"Cyprus","2020-10-12","Omicron",0,0,24
"Cyprus","2020-10-26","Alpha",0,0,11
"Cyprus","2020-10-26","Delta",0,0,11
"Cyprus","2020-10-26","Omicron",0,0,11
"Cyprus","2020-11-09","Alpha",0,0,159
"Cyprus","2020-11-09","Delta",0,0,159
"Cyprus","2020-11-09","Omicron",0,0,159
"Cyprus","2020-11-23","Alpha",0,0,9
"Cyprus","2020-11-23","Delta",0,0,9
"Cyprus","2020-11-23","Omicron",0,0,9
"Cyprus","2020-12-07","Alpha",0,0,63
"Cyprus","2020-12-07","Delta",0,0,63
"Cyprus","2020-12-07","Omicron",0,0,63
"Cyprus","2020-12-21","Alpha",0,0,3
"Cyprus","2020-12-21","Delta",0,0,3
"Cyprus","2020-12-21","Omicron",0,0,3
"Cyprus","2021-01-04","Alpha",2,2.5,80
"Cyprus","2021-01-04","Delta",0,0,80
"Cyprus","2021-01-04","Omicron",0,0,80
"Cyprus","2021-01-11","Alpha",1,3.57,28
"Cyprus","2021-01-11","Delta",0,0,28
"Cyprus","2021-01-11","Omicron",0,0,28
"Cyprus","2021-01-25","Alpha",10,28.57,35
"Cyprus","2021-01-25","Delta",0,0,35
"Cyprus","2021-01-25","Omicron",0,0,35
"Cyprus","2021-02-08","Alpha",7,41.18,17
"Cyprus","2021-02-08","Delta",0,0,17
"Cyprus","2021-02-08","Omicron",0,0,17
"Czechia","2020-05-11","Alpha",0,0,6
"Czechia","2020-05-11","Delta",0,0,6
"Czechia","2020-05-11","Omicron",0,0,6
"Czechia","2020-05-25","Alpha",0,0,9
"Czechia","2020-05-25","Delta",0,0,9
"Czechia","2020-05-25","Omicron",0,0,9
"Czechia","2020-06-08","Alpha",0,0,4
"Czechia","2020-06-08","Delta",0,0,4
"Czechia","2020-06-08","Omicron",0,0,4
"Czechia","2020-06-22","Alpha",0,0,9
"Czechia","2020-06-22","Delta",0,0,9
"Czechia","2020-06-22","Omicron",0,0,9
"Czechia","2020-07-20","Alpha",0,0,9
"Czechia","2020-07-20","Delta",0,0,9
"Czechia","2020-07-20","Omicron",0,0,9
"Czechia","2020-08-03","Alpha",0,0,24
"Czechia","2020-08-03","Delta",0,0,24
"Czechia","2020-08-03","Omicron",0,0,24
"Czechia","2020-08-17","Alpha",0,0,26
"Czechia","2020-08-17","Delta",0,0,26
"Czechia","2020-08-17","Omicron",0,0,26
"Czechia","2020-08-31","Alpha",0,0,11
"Czechia","2020-08-31","Delta",0,0,11
"Czechia","2020-08-31","Omicron",0,0,11
"Czechia","2020-09-14","Alpha",0,0,9
"Czechia","2020-09-14","Delta",0,0,9
"Czechia","2020-09-14","Omicron",0,0,9
"Czechia","2020-09-28","Alpha",0,0,23
"Czechia","2020-09-28","Delta",0,0,23
"Czechia","2020-09-28","Omicron",0,0,23
"Czechia","2020-10-12","Alpha",0,0,76
"Czechia","2020-10-12","Delta",0,0,76
"Czechia","2020-10-12","Omicron",0,0,76
"Czechia","2020-10-26","Alpha",0,0,60
"Czechia","2020-10-26","Delta",0,0,60
"Czechia","2020-10-26","Omicron",0,0,60
"Czechia","2020-11-09","Alpha",0,0,56
"Czechia","2020-11-09","Delta",0,0,56
"Czechia","2020-11-09","Omicron",0,0,56
"Czechia","2020-11-23","Alpha",0,0,19
"Czechia","2020-11-23","Delta",0,0,19
"Czechia","2020-11-23","Omicron",0,0,19
"Czechia","2020-12-07","Alpha",0,0,9
"Czechia","2020-12-07","Delta",0,0,9
"Czechia","2020-12-07","Omicron",0,0,9
"Czechia","2020-12-21","Alpha",0,0,16
"Czechia","2020-12-21","Delta",0,0,16
"Czechia","2020-12-21","Omicron",0,0,16
"Czechia","2021-01-04","Alpha",0,0,26
"Czechia","2021-01-04","Delta",0,0,26
"Czechia","2021-01-04","Omicron",0,0,26
"Czechia","2021-01-11","Alpha",75,37.31,201
"Czechia","2021-01-11","Delta",0,0,201
"Czechia","2021-01-11","Omicron",0,0,201
"Czechia","2021-01-25","Alpha",56,57.73,97
"Czechia","2021-01-25","Delta",0,0,97
"Czechia","2021-01-25","Omicron",0,0,97
"Czechia","2021-02-08","Alpha",290,76.72,378
"Czechia","2021-02-08","Delta",0,0,378
"Czechia","2021-02-08","Omicron",0,0,378
"Czechia","2021-02-22","Alpha",490,79.42,617
"Czechia","2021-02-22","Delta",0,0,617
"Czechia","2021-02-22","Omicron",0,0,617
"Czechia","2021-03-08","Alpha",371,74.05,501
"Czechia","2021-03-08","Delta",1,0.2,501
"Czechia","2021-03-08","Omicron",0,0,501
"Czechia","2021-03-22","Alpha",469,84.35,556
"Czechia","2021-03-22","Delta",0,0,556
"Czechia","2021-03-22","Omicron",0,0,556
"Czechia","2021-04-05","Alpha",351,93.85,374
"Czechia","2021-04-05","Delta",1,0.27,374
"Czechia","2021-04-05","Omicron",0,0,374
"Czechia","2021-04-19","Alpha",600,94.49,635
"Czechia","2021-04-19","Delta",0,0,635
"Czechia","2021-04-19","Omicron",0,0,635
"Czechia","2021-05-03","Alpha",726,93.08,780
"Czechia","2021-05-03","Delta",13,1.67,780
"Czechia","2021-05-03","Omicron",0,0,780
"Czechia","2021-05-17","Alpha",504,90.32,558
"Czechia","2021-05-17","Delta",23,4.12,558
"Czechia","2021-05-17","Omicron",0,0,558
"Czechia","2021-05-31","Alpha",222,80.73,275
"Czechia","2021-05-31","Delta",36,13.09,275
"Czechia","2021-05-31","Omicron",0,0,275
"Czechia","2021-06-14","Alpha",323,83.25,388
"Czechia","2021-06-14","Delta",48,12.37,388
"Czechia","2021-06-14","Omicron",0,0,388
"Czechia","2021-06-28","Alpha",119,54.59,218
"Czechia","2021-06-28","Delta",88,40.37,218
"Czechia","2021-06-28","Omicron",0,0,218
"Czechia","2021-07-12","Alpha",52,10.38,501
"Czechia","2021-07-12","Delta",430,85.83,501
"Czechia","2021-07-12","Omicron",0,0,501
"Czechia","2021-07-26","Alpha",6,1.14,527
"Czechia","2021-07-26","Delta",517,98.1,527
"Czechia","2021-07-26","Omicron",0,0,527
"Czechia","2021-08-09","Alpha",3,0.53,566
"Czechia","2021-08-09","Delta",559,98.76,566
"Czechia","2021-08-09","Omicron",0,0,566
"Czechia","2021-08-23","Alpha",1,0.11,875
"Czechia","2021-08-23","Delta",870,99.43,875
"Czechia","2021-08-23","Omicron",0,0,875
"Czechia","2021-09-06","Alpha",0,0,844
"Czechia","2021-09-06","Delta",841,99.64,844
"Czechia","2021-09-06","Omicron",0,0,844
"Czechia","2021-09-20","Alpha",0,0,1382
"Czechia","2021-09-20","Delta",1382,100,1382
"Czechia","2021-09-20","Omicron",0,0,1382
"Czechia","2021-10-04","Alpha",0,0,1373
"Czechia","2021-10-04","Delta",1372,99.93,1373
"Czechia","2021-10-04","Omicron",0,0,1373
"Czechia","2021-10-18","Alpha",1,0.06,1766
"Czechia","2021-10-18","Delta",1765,99.94,1766
"Czechia","2021-10-18","Omicron",0,0,1766
"Czechia","2021-11-01","Alpha",0,0,2031
"Czechia","2021-11-01","Delta",2026,99.75,2031
"Czechia","2021-11-01","Omicron",0,0,2031
"Czechia","2021-11-15","Alpha",0,0,1420
"Czechia","2021-11-15","Delta",1420,100,1420
"Czechia","2021-11-15","Omicron",0,0,1420
"Czechia","2021-11-29","Alpha",0,0,1331
"Czechia","2021-11-29","Delta",1327,99.7,1331
"Czechia","2021-11-29","Omicron",2,0.15,1331
"Czechia","2021-12-13","Alpha",0,0,1431
"Czechia","2021-12-13","Delta",1424,99.51,1431
"Czechia","2021-12-13","Omicron",7,0.49,1431
"Czechia","2021-12-27","Alpha",0,0,330
"Czechia","2021-12-27","Delta",278,84.24,330
"Czechia","2021-12-27","Omicron",49,14.85,330
"Czechia","2022-01-05","Alpha",0,0,15
"Czechia","2022-01-05","Delta",8,53.33,15
"Czechia","2022-01-05","Omicron",7,46.67,15
"Denmark","2020-05-11","Alpha",0,0,155
"Denmark","2020-05-11","Delta",0,0,155
"Denmark","2020-05-11","Omicron",0,0,155
"Denmark","2020-05-25","Alpha",0,0,136
"Denmark","2020-05-25","Delta",0,0,136
"Denmark","2020-05-25","Omicron",0,0,136
"Denmark","2020-06-08","Alpha",0,0,122
"Denmark","2020-06-08","Delta",0,0,122
"Denmark","2020-06-08","Omicron",0,0,122
"Denmark","2020-06-22","Alpha",0,0,169
"Denmark","2020-06-22","Delta",0,0,169
"Denmark","2020-06-22","Omicron",0,0,169
"Denmark","2020-07-06","Alpha",0,0,60
"Denmark","2020-07-06","Delta",0,0,60
"Denmark","2020-07-06","Omicron",0,0,60
"Denmark","2020-07-20","Alpha",0,0,100
"Denmark","2020-07-20","Delta",0,0,100
"Denmark","2020-07-20","Omicron",0,0,100
"Denmark","2020-08-03","Alpha",0,0,152
"Denmark","2020-08-03","Delta",0,0,152
"Denmark","2020-08-03","Omicron",0,0,152
"Denmark","2020-08-17","Alpha",0,0,437
"Denmark","2020-08-17","Delta",0,0,437
"Denmark","2020-08-17","Omicron",0,0,437
"Denmark","2020-08-31","Alpha",0,0,594
"Denmark","2020-08-31","Delta",0,0,594
"Denmark","2020-08-31","Omicron",0,0,594
"Denmark","2020-09-14","Alpha",0,0,979
"Denmark","2020-09-14","Delta",0,0,979
"Denmark","2020-09-14","Omicron",0,0,979
"Denmark","2020-09-28","Alpha",0,0,1644
"Denmark","2020-09-28","Delta",0,0,1644
"Denmark","2020-09-28","Omicron",0,0,1644
"Denmark","2020-10-12","Alpha",0,0,835
"Denmark","2020-10-12","Delta",0,0,835
"Denmark","2020-10-12","Omicron",0,0,835
"Denmark","2020-10-26","Alpha",0,0,1554
"Denmark","2020-10-26","Delta",0,0,1554
"Denmark","2020-10-26","Omicron",0,0,1554
"Denmark","2020-11-09","Alpha",0,0,3067
"Denmark","2020-11-09","Delta",0,0,3067
"Denmark","2020-11-09","Omicron",0,0,3067
"Denmark","2020-11-23","Alpha",3,0.09,3165
"Denmark","2020-11-23","Delta",0,0,3165
"Denmark","2020-11-23","Omicron",0,0,3165
"Denmark","2020-12-07","Alpha",10,0.2,5060
"Denmark","2020-12-07","Delta",0,0,5060
"Denmark","2020-12-07","Omicron",0,0,5060
"Denmark","2020-12-21","Alpha",51,0.55,9321
"Denmark","2020-12-21","Delta",0,0,9321
"Denmark","2020-12-21","Omicron",0,0,9321
"Denmark","2021-01-04","Alpha",144,1.87,7686
"Denmark","2021-01-04","Delta",0,0,7686
"Denmark","2021-01-04","Omicron",0,0,7686
"Denmark","2021-01-11","Alpha",158,3.81,4145
"Denmark","2021-01-11","Delta",0,0,4145
"Denmark","2021-01-11","Omicron",0,0,4145
"Denmark","2021-01-25","Alpha",779,9.61,8109
"Denmark","2021-01-25","Delta",0,0,8109
"Denmark","2021-01-25","Omicron",0,0,8109
"Denmark","2021-02-08","Alpha",1139,23.88,4769
"Denmark","2021-02-08","Delta",0,0,4769
"Denmark","2021-02-08","Omicron",0,0,4769
"Denmark","2021-02-22","Alpha",2518,57.38,4388
"Denmark","2021-02-22","Delta",0,0,4388
"Denmark","2021-02-22","Omicron",0,0,4388
"Denmark","2021-03-08","Alpha",4326,80.54,5371
"Denmark","2021-03-08","Delta",0,0,5371
"Denmark","2021-03-08","Omicron",0,0,5371
"Denmark","2021-03-22","Alpha",5799,91.31,6351
"Denmark","2021-03-22","Delta",0,0,6351
"Denmark","2021-03-22","Omicron",0,0,6351
"Denmark","2021-04-05","Alpha",6744,93.76,7193
"Denmark","2021-04-05","Delta",3,0.04,7193
"Denmark","2021-04-05","Omicron",0,0,7193
"Denmark","2021-04-19","Alpha",6807,96.12,7082
"Denmark","2021-04-19","Delta",6,0.08,7082
"Denmark","2021-04-19","Omicron",0,0,7082
"Denmark","2021-05-03","Alpha",7378,96.08,7679
"Denmark","2021-05-03","Delta",30,0.39,7679
"Denmark","2021-05-03","Omicron",0,0,7679
"Denmark","2021-05-17","Alpha",9506,96.78,9822
"Denmark","2021-05-17","Delta",43,0.44,9822
"Denmark","2021-05-17","Omicron",0,0,9822
"Denmark","2021-05-31","Alpha",9409,99.25,9480
"Denmark","2021-05-31","Delta",28,0.3,9480
"Denmark","2021-05-31","Omicron",0,0,9480
"Denmark","2021-06-14","Alpha",5768,98.06,5882
"Denmark","2021-06-14","Delta",97,1.65,5882
"Denmark","2021-06-14","Omicron",0,0,5882
"Denmark","2021-06-28","Alpha",1626,78.89,2061
"Denmark","2021-06-28","Delta",418,20.28,2061
"Denmark","2021-06-28","Omicron",0,0,2061
"Denmark","2021-07-12","Alpha",1057,20.63,5124
"Denmark","2021-07-12","Delta",4040,78.84,5124
"Denmark","2021-07-12","Omicron",0,0,5124
"Denmark","2021-07-26","Alpha",451,4.15,10876
"Denmark","2021-07-26","Delta",10411,95.72,10876
"Denmark","2021-07-26","Omicron",0,0,10876
"Denmark","2021-08-09","Alpha",91,0.83,10917
"Denmark","2021-08-09","Delta",10815,99.07,10917
"Denmark","2021-08-09","Omicron",0,0,10917
"Denmark","2021-08-23","Alpha",29,0.26,11256
"Denmark","2021-08-23","Delta",11224,99.72,11256
"Denmark","2021-08-23","Omicron",0,0,11256
"Denmark","2021-09-06","Alpha",3,0.03,8743
"Denmark","2021-09-06","Delta",8738,99.94,8743
"Denmark","2021-09-06","Omicron",0,0,8743
"Denmark","2021-09-20","Alpha",2,0.04,4585
"Denmark","2021-09-20","Delta",4583,99.96,4585
"Denmark","2021-09-20","Omicron",0,0,4585
"Denmark","2021-10-04","Alpha",0,0,4878
"Denmark","2021-10-04","Delta",4877,99.98,4878
"Denmark","2021-10-04","Omicron",0,0,4878
"Denmark","2021-10-18","Alpha",0,0,7662
"Denmark","2021-10-18","Delta",7662,100,7662
"Denmark","2021-10-18","Omicron",0,0,7662
"Denmark","2021-11-01","Alpha",0,0,15515
"Denmark","2021-11-01","Delta",15513,99.99,15515
"Denmark","2021-11-01","Omicron",0,0,15515
"Denmark","2021-11-15","Alpha",0,0,22315
"Denmark","2021-11-15","Delta",22314,100,22315
"Denmark","2021-11-15","Omicron",0,0,22315
"Denmark","2021-11-29","Alpha",0,0,23829
"Denmark","2021-11-29","Delta",23819,99.96,23829
"Denmark","2021-11-29","Omicron",9,0.04,23829
"Denmark","2021-12-13","Alpha",0,0,30285
"Denmark","2021-12-13","Delta",28791,95.07,30285
"Denmark","2021-12-13","Omicron",1483,4.9,30285
"Denmark","2021-12-27","Alpha",0,0,6817
"Denmark","2021-12-27","Delta",3282,48.14,6817
"Denmark","2021-12-27","Omicron",3331,48.86,6817
"Djibouti","2020-05-11","Alpha",0,0,2
"Djibouti","2020-05-11","Delta",0,0,2
"Djibouti","2020-05-11","Omicron",0,0,2
"Djibouti","2020-05-25","Alpha",0,0,2
"Djibouti","2020-05-25","Delta",0,0,2
"Djibouti","2020-05-25","Omicron",0,0,2
"Djibouti","2020-06-08","Alpha",0,0,5
"Djibouti","2020-06-08","Delta",0,0,5
"Djibouti","2020-06-08","Omicron",0,0,5
"Djibouti","2020-06-22","Alpha",0,0,13
"Djibouti","2020-06-22","Delta",0,0,13
"Djibouti","2020-06-22","Omicron",0,0,13
"Djibouti","2020-07-06","Alpha",0,0,1
"Djibouti","2020-07-06","Delta",0,0,1
"Djibouti","2020-07-06","Omicron",0,0,1
"Djibouti","2020-07-20","Alpha",0,0,2
"Djibouti","2020-07-20","Delta",0,0,2
"Djibouti","2020-07-20","Omicron",0,0,2
"Djibouti","2020-08-03","Alpha",0,0,2
"Djibouti","2020-08-03","Delta",0,0,2
"Djibouti","2020-08-03","Omicron",0,0,2
"Djibouti","2020-10-26","Alpha",0,0,1
"Djibouti","2020-10-26","Delta",0,0,1
"Djibouti","2020-10-26","Omicron",0,0,1
"Djibouti","2020-11-09","Alpha",0,0,1
"Djibouti","2020-11-09","Delta",0,0,1
"Djibouti","2020-11-09","Omicron",0,0,1
"Djibouti","2020-11-23","Alpha",0,0,14
"Djibouti","2020-11-23","Delta",0,0,14
"Djibouti","2020-11-23","Omicron",0,0,14
"Djibouti","2020-12-07","Alpha",0,0,1
"Djibouti","2020-12-07","Delta",0,0,1
"Djibouti","2020-12-07","Omicron",0,0,1
"Djibouti","2020-12-21","Alpha",0,0,5
"Djibouti","2020-12-21","Delta",0,0,5
"Djibouti","2020-12-21","Omicron",0,0,5
"Djibouti","2021-01-04","Alpha",0,0,2
"Djibouti","2021-01-04","Delta",0,0,2
"Djibouti","2021-01-04","Omicron",0,0,2
"Djibouti","2021-01-25","Alpha",0,0,11
"Djibouti","2021-01-25","Delta",0,0,11
"Djibouti","2021-01-25","Omicron",0,0,11
"Djibouti","2021-02-08","Alpha",0,0,3
"Djibouti","2021-02-08","Delta",0,0,3
"Djibouti","2021-02-08","Omicron",0,0,3
"Djibouti","2021-02-22","Alpha",3,10,30
"Djibouti","2021-02-22","Delta",0,0,30
"Djibouti","2021-02-22","Omicron",0,0,30
"Djibouti","2021-03-08","Alpha",56,100,56
"Djibouti","2021-03-08","Delta",0,0,56
"Djibouti","2021-03-08","Omicron",0,0,56
"Djibouti","2021-03-22","Alpha",13,50,26
"Djibouti","2021-03-22","Delta",0,0,26
"Djibouti","2021-03-22","Omicron",0,0,26
"Djibouti","2021-04-05","Alpha",3,4.69,64
"Djibouti","2021-04-05","Delta",0,0,64
"Djibouti","2021-04-05","Omicron",0,0,64
"Djibouti","2021-04-19","Alpha",2,5.41,37
"Djibouti","2021-04-19","Delta",0,0,37
"Djibouti","2021-04-19","Omicron",0,0,37
"Djibouti","2021-05-03","Alpha",2,8.7,23
"Djibouti","2021-05-03","Delta",0,0,23
"Djibouti","2021-05-03","Omicron",0,0,23
"Djibouti","2021-05-17","Alpha",1,20,5
"Djibouti","2021-05-17","Delta",0,0,5
"Djibouti","2021-05-17","Omicron",0,0,5
"Djibouti","2021-05-31","Alpha",0,0,1
"Djibouti","2021-05-31","Delta",0,0,1
"Djibouti","2021-05-31","Omicron",0,0,1
"Djibouti","2021-07-12","Alpha",0,0,1
"Djibouti","2021-07-12","Delta",1,100,1
"Djibouti","2021-07-12","Omicron",0,0,1
"Djibouti","2021-08-09","Alpha",0,0,2
"Djibouti","2021-08-09","Delta",2,100,2
"Djibouti","2021-08-09","Omicron",0,0,2
"Djibouti","2021-09-06","Alpha",0,0,2
"Djibouti","2021-09-06","Delta",2,100,2
"Djibouti","2021-09-06","Omicron",0,0,2
"Djibouti","2021-09-20","Alpha",0,0,9
"Djibouti","2021-09-20","Delta",9,100,9
"Djibouti","2021-09-20","Omicron",0,0,9
"Djibouti","2021-10-04","Alpha",0,0,25
"Djibouti","2021-10-04","Delta",25,100,25
"Djibouti","2021-10-04","Omicron",0,0,25
"Djibouti","2021-10-18","Alpha",0,0,19
"Djibouti","2021-10-18","Delta",19,100,19
"Djibouti","2021-10-18","Omicron",0,0,19
"Djibouti","2021-11-01","Alpha",0,0,2
"Djibouti","2021-11-01","Delta",2,100,2
"Djibouti","2021-11-01","Omicron",0,0,2
"Dominican Republic","2020-05-11","Alpha",0,0,5
"Dominican Republic","2020-05-11","Delta",0,0,5
"Dominican Republic","2020-05-11","Omicron",0,0,5
"Dominican Republic","2020-11-23","Alpha",0,0,1
"Dominican Republic","2020-11-23","Delta",0,0,1
"Dominican Republic","2020-11-23","Omicron",0,0,1
"Dominican Republic","2021-01-04","Alpha",1,100,1
"Dominican Republic","2021-01-04","Delta",0,0,1
"Dominican Republic","2021-01-04","Omicron",0,0,1
"Dominican Republic","2021-01-25","Alpha",0,0,33
"Dominican Republic","2021-01-25","Delta",0,0,33
"Dominican Republic","2021-01-25","Omicron",0,0,33
"Dominican Republic","2021-02-08","Alpha",0,0,24
"Dominican Republic","2021-02-08","Delta",0,0,24
"Dominican Republic","2021-02-08","Omicron",0,0,24
"Dominican Republic","2021-02-22","Alpha",1,33.33,3
"Dominican Republic","2021-02-22","Delta",0,0,3
"Dominican Republic","2021-02-22","Omicron",0,0,3
"Dominican Republic","2021-03-08","Alpha",0,0,11
"Dominican Republic","2021-03-08","Delta",0,0,11
"Dominican Republic","2021-03-08","Omicron",0,0,11
"Dominican Republic","2021-03-22","Alpha",4,6.9,58
"Dominican Republic","2021-03-22","Delta",0,0,58
"Dominican Republic","2021-03-22","Omicron",0,0,58
"Dominican Republic","2021-04-05","Alpha",3,23.08,13
"Dominican Republic","2021-04-05","Delta",0,0,13
"Dominican Republic","2021-04-05","Omicron",0,0,13
"Dominican Republic","2021-04-19","Alpha",2,11.76,17
"Dominican Republic","2021-04-19","Delta",0,0,17
"Dominican Republic","2021-04-19","Omicron",0,0,17
"Dominican Republic","2021-05-03","Alpha",0,0,1
"Dominican Republic","2021-05-03","Delta",0,0,1
"Dominican Republic","2021-05-03","Omicron",0,0,1
"Dominican Republic","2021-05-17","Alpha",4,4.6,87
"Dominican Republic","2021-05-17","Delta",0,0,87
"Dominican Republic","2021-05-17","Omicron",0,0,87
"Dominican Republic","2021-05-31","Alpha",5,4.95,101
"Dominican Republic","2021-05-31","Delta",3,2.97,101
"Dominican Republic","2021-05-31","Omicron",0,0,101
"Dominican Republic","2021-06-14","Alpha",0,0,19
"Dominican Republic","2021-06-14","Delta",0,0,19
"Dominican Republic","2021-06-14","Omicron",0,0,19
"Dominican Republic","2021-06-28","Alpha",0,0,13
"Dominican Republic","2021-06-28","Delta",0,0,13
"Dominican Republic","2021-06-28","Omicron",0,0,13
"Dominican Republic","2021-07-12","Alpha",0,0,10
"Dominican Republic","2021-07-12","Delta",1,10,10
"Dominican Republic","2021-07-12","Omicron",0,0,10
"Dominican Republic","2021-07-26","Alpha",0,0,10
"Dominican Republic","2021-07-26","Delta",0,0,10
"Dominican Republic","2021-07-26","Omicron",0,0,10
"Dominican Republic","2021-08-09","Alpha",0,0,29
"Dominican Republic","2021-08-09","Delta",3,10.34,29
"Dominican Republic","2021-08-09","Omicron",0,0,29
"Dominican Republic","2021-08-23","Alpha",0,0,4
"Dominican Republic","2021-08-23","Delta",3,75,4
"Dominican Republic","2021-08-23","Omicron",0,0,4
"Dominican Republic","2021-09-06","Alpha",0,0,2
"Dominican Republic","2021-09-06","Delta",2,100,2
"Dominican Republic","2021-09-06","Omicron",0,0,2
"Dominican Republic","2021-09-20","Alpha",0,0,3
"Dominican Republic","2021-09-20","Delta",3,100,3
"Dominican Republic","2021-09-20","Omicron",0,0,3
"Dominican Republic","2021-10-04","Alpha",0,0,1
